episode,episode_reward,episode_steps,success,collision,min_obstacle_distance,final_distance,q1_loss,q2_loss,policy_loss,alpha_loss,alpha,mean_log_prob,total_steps
2558,600.6956095981438,173,1,0,0.7450135438288594,0.3859645426719799,79.05971955426166,79.02706962100343,-262.4598769700596,0.011056536065705249,0.05182799098291838,3.003703636930168,782963
2559,598.7161847559406,135,1,0,1.3032275788948353,0.392408725636757,74.62487440462466,75.49552862379286,-261.85325927734374,-0.19156317779863322,0.051670440645129594,2.935396915011936,783098
2560,546.9183771383972,226,1,0,0.38548505449682224,0.39735938389925485,72.42693182852416,72.42855029823505,-262.14887311817273,0.18850573298183426,0.05149453102025838,3.063552946116017,783324
2561,591.171342172061,152,1,0,0.44727823940809286,0.38980367402967725,68.60862202393382,69.01246584716596,-262.6663428858707,0.237843734726898,0.0527049954490442,3.080683830537294,783476
2562,596.8537393940647,114,1,0,1.7995602907310948,0.22942157565477683,73.54999953822086,74.85990835490979,-262.4908376325641,-0.2473716781589023,0.05283121356185068,2.915909438802485,783590
2563,597.5283775336949,120,1,0,1.1256464146240084,0.14853938992058086,68.83665146827698,68.1165105899175,-262.670738474528,0.007074920181185007,0.05224176322420438,3.002369787295659,783710
2564,599.7324839865183,119,1,0,0.8661917612935166,0.1336262572159005,85.23721815157337,85.98229574155407,-261.2435979762999,-0.32719144826175783,0.05195360806058435,2.8893144210847486,783829
2565,594.9980744656093,122,1,0,0.5452198686231924,0.20781705478319765,76.50373147745601,80.20927177491735,-261.47677262102974,-0.1592626197752161,0.05143042965257754,2.946370544980784,783951
2566,595.8609203746187,140,1,0,0.7385073483131362,0.2078545993549888,74.65645708356585,76.79513365200587,-262.1590919494629,-0.09708599903221642,0.05071064624935388,2.9673744440078735,784091
2567,557.7915853228908,130,1,0,0.3284985767754586,0.394298255593056,96.43057778431819,97.05113775546734,-261.7590335552509,-0.2783618700905488,0.05043420258622903,2.9068740056111264,784221
2568,588.2816606288711,116,1,0,0.4525363026627087,0.05079839589348448,107.20440118066196,107.18624357519478,-262.52664934355636,-0.4475545736736265,0.04930518667117275,2.851280600860201,784337
2569,598.3772276075763,117,1,0,1.0545099503953606,0.1347234087896462,66.99648566938873,67.70472423031799,-261.94713142590643,0.0006314976156776787,0.04853688677151998,3.000180782415928,784454
2570,597.201157613215,126,1,0,0.7958768712881941,0.30006738206604194,60.35503123298524,59.8903941199893,-261.57252393450057,0.07968022686148447,0.048841451102542496,3.026357295021178,784580
2571,455.3989079785663,148,1,0,0.24509784471091023,0.2180617394723854,88.95829049960987,92.20739652659442,-262.27357400430213,0.05810983801210249,0.049099321678482195,3.019233268660468,784728
2572,596.4060125354104,114,1,0,2.0145021397888216,0.1945902642474608,71.78328417895133,76.69482187639203,-261.5851287841797,-0.0596879248327592,0.048920788328375736,2.9802001087289107,784842
2573,598.044792401558,126,1,0,0.6190298287024067,0.1022431963027509,77.59322548669482,75.7838544845581,-262.56590174114893,-0.28464911159660133,0.048740767090330046,2.90588056662726,784968
2574,600.4703337174399,117,1,0,0.9339545936743378,0.07378390041429612,53.66654272976085,54.28924317645212,-261.13096931653143,-0.3626573146281079,0.04761614656855918,2.8808137657295942,785085
2575,601.0634069891786,115,1,0,0.900438413700237,0.05563153347814442,54.252166947074556,54.4020786534185,-262.18808036472484,0.0818413206740566,0.047340401067681934,3.026788425445557,785200
2576,598.4178406823602,137,1,0,1.2912775635227915,0.21852853356421942,66.58661714261466,66.26276442256287,-262.6237359708243,0.18163446766616653,0.047554722015004956,3.0596252062024862,785337
2577,575.4499735338991,116,1,0,0.39319321431754134,0.07362737336303109,78.03652465754541,77.6906789253498,-262.57121474167394,0.3228642231110355,0.048431567269666444,3.106417608672175,785453
2578,558.3816965894123,130,1,0,0.40387259987076507,0.2990016157975499,70.9941770700308,73.31479160602277,-262.0745689978966,-0.09332341726582784,0.04858186462750802,2.969120456622197,785583
2579,597.1764407951841,130,1,0,1.010345785951257,0.08657238440569923,71.70677520311796,71.70308295763456,-262.0082470233624,-0.03241401426494121,0.04843720369614088,2.9892861788089458,785713
2580,597.5649540704335,116,1,0,1.6694068695105606,0.16632433578299202,71.55300689565725,72.56440577835872,-262.5779254518706,0.14432725175444422,0.048570059111406064,3.047698384728925,785829
2581,595.9478962522605,133,1,0,0.8685735836175463,0.19651650220996686,68.50415411210598,70.66330336807366,-261.811864981974,-0.058509826912243566,0.0485910910244723,2.98060975755964,785962
2582,461.60150803984703,265,1,0,0.2635517400992694,0.3989876611555203,64.80511571416315,65.76025882576997,-261.6571373705594,-0.362365425012584,0.04739776544694631,2.880978987351903,786227
2583,594.2778396386896,132,1,0,0.6729612585596946,0.2370252426922298,64.90598698818323,67.31100593913685,-262.70170500784207,0.1122542971067808,0.04671334771608764,3.0365936105901543,786359
2584,593.8986039966902,111,1,0,1.3453033742512965,0.296742597456167,89.92126867792628,92.94526136243665,-261.9642567677541,0.4393384515702187,0.04723159428518098,3.1439123690665305,786470
2585,595.7014633101085,137,1,0,0.8812998784368151,0.2798509293638931,73.89878380907713,73.07188115502797,-262.407101930493,0.3467356390489714,0.0483294281918202,3.114373172286653,786607
2586,612.0188059251144,140,1,0,0.8516886134493711,0.3977468371501767,73.85610772541591,72.68627597945077,-261.32331248692105,-0.016846962619040694,0.04886406880936452,2.9943935803004673,786747
2587,597.1878354445888,119,1,0,1.6152494970478113,0.1506640009606386,65.34887303424483,67.94281595694919,-261.339881704635,0.2200893315353564,0.04917287410182111,3.072994773127452,786866
2588,594.0119740090075,117,1,0,0.9221126839493898,0.34619636319818614,70.18055126809666,68.27892190167027,-262.2778848501352,-0.1289711958832211,0.04943728271839965,2.957097165604942,786983
2589,595.1344918461693,135,1,0,0.685962418454862,0.3930513443987869,73.02077273616085,76.9377368149934,-261.26867336697046,-0.22807066937287648,0.04893093404394609,2.9244640244377984,787118
2590,593.6295083751274,135,1,0,1.1926022404230345,0.3589360765551453,66.32469529399165,67.3813990275065,-261.86821017795137,-0.012867397787394347,0.04835304413680677,2.9957404154318352,787253
2591,592.8814885234846,141,1,0,0.8362831170038434,0.36173409712282917,79.95155084894058,81.08508693072812,-262.103871230538,-0.18946577502903364,0.048123960720097766,2.937542328597806,787394
2592,-181.39872603830906,57,0,1,-0.0162282046471669,6.926650314365799,63.18823981703373,61.63379575495134,-262.0338303415399,-0.3938980346970391,0.047636430187706365,2.8706361034460235,787451
2593,598.322881910222,118,1,0,1.387722319291658,0.11359615722395712,70.78600172269142,74.59218893212787,-261.43251516051214,-0.22739146372019234,0.046869968616608845,2.925576159509562,787569
2594,594.3220883081513,127,1,0,1.1551570748861075,0.2897834853897341,66.51072387995683,65.34537470059132,-262.16836127333755,-0.08175150096768469,0.04673657583908772,2.9733028768554446,787696
2595,597.8261712384616,119,1,0,0.582291878751744,0.24151361864459325,68.1045999126274,67.07772861608937,-261.5387934837021,0.050540245537246974,0.046615339158212435,3.016460777330799,787815
2596,596.037126527085,117,1,0,0.776252731570457,0.2436611270186264,72.98103652041182,77.01872984568278,-261.7821802644648,-0.29218634450410164,0.0462916935993056,2.9049038988912206,787932
2597,590.3347122112856,124,1,0,0.542768308276821,0.3106933785293098,76.48314762115479,76.2403082463049,-261.91259974818075,-0.008637298319128251,0.045820449719265584,2.997188322005733,788056
2598,597.5769642464777,126,1,0,1.0880172508443224,0.21590876378673265,78.81442010970343,77.54157047423105,-261.25838494679283,0.3875138875510957,0.046210154595356136,3.126032840637934,788182
2599,562.7107394478664,124,1,0,0.4120858342496294,0.3663734082237852,68.41209419312015,69.27553992117605,-261.7977991411763,0.13019399200716325,0.04692499880348482,3.0425751170804425,788306
2600,599.6364499898426,121,1,0,1.0755394753274057,0.10090938560341692,68.35950694596472,70.36063930416896,-262.4797124941487,0.018052554512319487,0.04737480689794564,3.005869227007401,788427
2601,596.8395632282449,123,1,0,1.6179178003159742,0.10944522485581396,67.57009708590624,68.79135838950553,-262.0469253664094,-0.143129090044072,0.04722023821943175,2.9531234842005785,788550
2602,596.8801125814311,118,1,0,0.7979029796965201,0.18037573076749053,70.98578095840196,70.74272496013317,-261.38682931156484,0.09535427290504261,0.04706558187381696,3.0311839459306102,788668
2603,598.1605804467625,120,1,0,1.206875089866009,0.13244824178594544,78.04493296146393,78.39321758747101,-262.1755367279053,0.37410260693480574,0.047650618478655815,3.1228137254714965,788788
2604,594.2932533803563,117,1,0,1.3510279479560032,0.2653115327100338,82.10893636687189,83.83416338863536,-262.6782680413662,-0.012076142124640636,0.04825681193262084,2.9959640543685,788905
2605,596.1876760606094,136,1,0,0.9496104379708195,0.39111060315264645,73.40804351778591,73.74919010611141,-262.7937853196088,0.418885745382046,0.048809978042674416,3.138510090463302,789041
2606,593.4261874729129,121,1,0,1.2572612452359109,0.3060650995590011,90.69514521291433,94.4322658964425,-261.6595817124548,0.06999462338025905,0.04941313227346121,3.0232658366526453,789162
2607,595.7122341381482,119,1,0,1.0403291762371523,0.1840066583308332,69.60801764896938,72.12568373640045,-262.3698272705078,-0.2726043345046644,0.04916935680168016,2.909443027832929,789281
2608,598.653922169819,188,1,0,0.6023753856405487,0.39082967924898415,67.71078189890436,69.46538093242239,-261.73644256591797,-0.017658057464088533,0.04861419065360059,2.9940932316983,789469
2609,594.0334555850518,134,1,0,0.8603128228813643,0.3939929707212318,78.372561440539,81.5384285627906,-262.19719468301804,0.16673274610691996,0.04890021148012645,3.05525639163914,789603
2610,359.98124590934606,161,1,0,0.08301533097150582,0.19825573257303106,59.91465705966357,61.071870181871496,-262.10101697459726,0.18677328658862885,0.04944457500154928,3.0621398250508753,789764
2611,592.5968872371095,118,1,0,1.1278069716805006,0.3441648437956117,87.21543328236726,87.94755217988612,-261.54413850428693,0.44949254898701685,0.05036106563599433,3.1505138914463884,789882
2612,592.7683046913661,115,1,0,0.8714575573305827,0.3843059012228283,86.67728576660156,88.33412891056227,-261.2389899212381,0.1782681638131971,0.05143064762587133,3.0600420516470206,789997
2613,596.394124925635,128,1,0,0.5667848286349663,0.320250277245059,69.17428208142519,69.31157287210226,-261.8187313079834,-0.3608408131694887,0.051230125420261174,2.8785489220172167,790125
2614,445.68465759565885,119,1,0,0.1353290571200178,0.12585647948154746,88.10399735875491,89.38875060522255,-262.26890358804656,0.014642137595835854,0.05050480885415518,3.004879083953986,790244
2615,593.9546688520813,113,1,0,1.0407379561612027,0.28690615637745676,83.25291833624375,87.47705621634964,-261.5139958204421,0.3708913576813926,0.05112228232674894,3.12462952917656,790357
2616,595.2634969277677,125,1,0,0.9541812595156887,0.3910398761128343,71.14911100006104,70.30689419555664,-261.7721915283203,0.24696833933889867,0.05203024193644524,3.083502752304077,790482
2617,598.1148570477363,122,1,0,1.442091937051774,0.09775872595846022,73.07658143903389,70.3143645192756,-261.66575835181067,0.2603429009313466,0.052616262503090455,3.08840434473069,790604
2618,593.5947664922659,135,1,0,1.453682069687094,0.39646190218863286,86.08902819598163,88.90314989443179,-261.2486433241102,0.21950703021828774,0.053550042074035714,3.0748976442548965,790739
2619,575.2216035781732,126,1,0,0.4435633690115538,0.394478479493609,83.64428141003563,85.65143946238926,-262.29602583627855,0.29211925576248815,0.05422412225651362,3.1002062615894137,790865
2620,596.2233391069551,118,1,0,1.1577352435839132,0.16250627569710785,74.25375582808155,73.22587983891115,-262.35121284096925,0.10968393024246571,0.05509950182700561,3.037760675963709,790983
2621,596.7087150890216,123,1,0,0.9244167818990869,0.1557220393909439,77.0078263631681,76.42964577093358,-261.91494416027535,-0.11027391011092236,0.054991192267677645,2.961965056938854,791106
2622,458.94390690274514,128,1,0,0.20557199554724737,0.3967986795643381,71.78669360280037,71.18196456879377,-261.3819110393524,-0.03847952507203445,0.05455490041640587,2.986724568530917,791234
2623,594.6837692146157,127,1,0,1.473112567846513,0.3834790710233567,79.7060768998514,80.82093322934128,-262.57495369498184,-0.0921978325121046,0.054556618055959384,2.96827537806954,791361
2624,595.5079192429018,117,1,0,1.197084429669761,0.21418246846331684,59.88801165523692,61.963754001845665,-261.9964539617555,-0.5145372975394766,0.05369437291708767,2.8240438506134553,791478
2625,596.7555029135876,119,1,0,1.0289953235361278,0.1794728378884235,72.58334641496674,72.01046457210509,-261.1121043998654,-0.4094333258308783,0.05257299896173116,2.861141262935991,791597
2626,594.7009703496211,132,1,0,1.2827306931411484,0.3967324468954892,84.71137783021638,83.45700379573938,-261.62766843853575,-0.28775977507007844,0.05119306074850487,2.903060125582146,791729
2627,554.2545748922865,600,0,0,0.9067640375989099,0.6152804540126868,78.59919607798258,78.50242635250092,-261.57302383422854,0.18051699244106809,0.05160183967401584,3.061015699307124,792329
2628,568.9463508281224,122,1,0,0.42600873366779374,0.1461961061327403,70.15658645160863,69.13422088154027,-261.8846080342277,0.21959158985829744,0.05371464969071209,3.075028112677277,792451
2629,-188.6403132563829,60,0,1,-0.037429758757550724,6.718642546365064,54.84786817232768,56.57912661234538,-261.19971923828126,0.22733560192088287,0.05405714965114991,3.077923623720805,792511
2630,457.7071332451183,147,1,0,0.165523678961777,0.15188084233869917,86.64336937625391,88.4516690182848,-261.52176868672274,-0.0959661817621617,0.054322591317551475,2.9670675725353006,792658
2631,596.0575167254012,142,1,0,0.6949337022274,0.3972191696527934,61.0423453089217,62.135726445157765,-261.85555407027124,0.05083831452148061,0.0542192055096089,3.017373392279719,792800
2632,595.278307029089,120,1,0,1.194875001525029,0.2366916150479651,66.30255080858866,66.02796045144399,-261.94930699666344,-0.05736107769577454,0.054121728396664064,2.980297154188156,792920
2633,599.0267253123025,115,1,0,0.9568673359033553,0.12796701647404873,75.0223219830057,75.61678224646526,-261.3858971637228,-0.14808861888621164,0.053837171941995624,2.9493173080941903,793035
2634,595.9944361459118,118,1,0,0.8722199077217446,0.22023558117173556,79.11022913658013,77.19298020863937,-262.74991607666016,0.16161233382457393,0.053671205921445864,3.0552765878580384,793153
2635,593.0266070845757,115,1,0,0.8331101576370454,0.30591217190511155,90.60682742077371,96.21317905757738,-261.7010966425357,0.30600353333613145,0.05441639021686886,3.105115160734757,793268
2636,598.4214316324133,142,1,0,1.1177277936358587,0.3870886309400909,67.59057725986965,69.09365319534086,-261.30081907460385,-0.12062338876052642,0.054790033447280735,2.958448843217232,793410
2637,598.6354677301606,122,1,0,1.65551386870909,0.11278565366858705,65.59230720801432,65.22613597307048,-262.74241225445854,-0.41156466372433254,0.05402271928968,2.8590217496528,793532
2638,595.8159795605534,123,1,0,2.400923599170521,0.2193420848660528,70.66814762983864,72.13756061181789,-262.31367678758573,-0.21893490787322928,0.052769882892205466,2.925485413248946,793655
2639,596.5038055040334,122,1,0,0.6532220238564354,0.1864788902072109,66.67597367333585,67.73475746248589,-261.7399337018122,-0.28816356592368886,0.05216415931821847,2.9024270303913804,793777
2640,594.2074014280992,115,1,0,1.896394282092725,0.22190672993927948,63.023137200396995,63.13765526647153,-262.3648265009341,0.13172075424505317,0.051850911100273546,3.044476720561152,793892
2641,563.4578616590417,145,1,0,0.44562664553000864,0.3024602780677302,77.85569813826989,74.89003991094128,-261.8351742448478,0.2067870848137757,0.05231850306535589,3.0700851604856294,794037
2642,591.3522285646014,123,1,0,0.7310957911939746,0.3812728158244455,69.00571782802179,69.45687317266697,-262.71831704736724,0.27727692613635607,0.052978367370560886,3.0944600919397867,794160
2643,595.8520667644318,154,1,0,0.7616752602034684,0.3974039998113719,91.99096404112778,93.23139232164854,-262.52738308596923,0.14981793081266925,0.05404924228787422,3.0512555187398736,794314
2644,583.5507148939794,127,1,0,0.505738776656064,0.33664931989840186,81.23442185018945,83.32671164715384,-262.2707723782757,-0.24127411097288132,0.0541901611906337,2.917306122817392,794441
2645,588.5835524551521,144,1,0,0.5239681126054075,0.39002446534007496,76.69058893124263,77.59110648764505,-262.8168943193224,-0.4289521183301177,0.052869849243304796,2.8541516164938607,794585
2646,594.5146190893538,121,1,0,0.9354509895961703,0.2816068829815888,63.679713446246694,63.82220495239762,-262.62615512816376,-0.03288083003202746,0.05184668616568747,2.988870197091221,794706
2647,-136.3027667826455,92,0,1,-0.05007729116144488,3.4158768994743647,77.07544687519903,75.23872053104898,-262.3421521394149,0.5060419896617532,0.05219918214108633,3.171478779419609,794798
2648,551.7012700296658,120,1,0,0.3212718750155012,0.3941174140337938,80.19196585814159,80.4308024485906,-262.83692474365233,0.2895941702028116,0.05357386913771431,3.0987527787685396,794918
2649,596.8687413181651,121,1,0,1.075739286328212,0.19249949432657146,89.03983155557933,91.90236537712664,-262.6616808678493,-0.07013777277070629,0.05383759823219835,2.9759807094069552,795039
2650,594.2226281470196,121,1,0,1.0111312767700327,0.2510272939426504,94.23894603981459,91.98813080590618,-262.60640722858017,0.03904553582845641,0.05368690494417159,3.013336333361539,795160
2651,601.3045228283055,119,1,0,1.3512855825378625,0.12857018173843807,69.01368415255506,66.81040100289994,-262.228998520795,-0.18824495478462772,0.0534277636902172,2.935667134132706,795279
2652,593.8080875706557,118,1,0,0.8541422601396061,0.30433817231089294,82.84993916042781,84.3989272521714,-261.74114563505526,-0.10616167315865978,0.052915444629172144,2.9638220071792603,795397
2653,594.9810339645683,115,1,0,1.3897161783221574,0.30320523810801353,68.2592457646909,72.18313244529392,-262.54615478515626,-0.09067602419982786,0.05283352479986522,2.9691647882046905,795512
2654,589.801827960585,115,1,0,1.3691158200482727,0.377306290879553,66.62584472324538,67.73289679651675,-262.53810809591545,-0.09673768508693446,0.05238824230821236,2.9671462411465854,795627
2655,592.7605986604156,117,1,0,0.8768312792704582,0.3006022109455067,73.70293534107698,73.63602097829182,-261.83568123059393,0.06981223972880432,0.05252784834458278,3.0236424727317615,795744
2656,596.3871157737,114,1,0,1.306449171902954,0.22636567846699787,61.59913978242037,65.57405288595902,-262.40257785194797,0.18243059274135975,0.052806570603136434,3.061995638044257,795858
2657,596.2745895299565,117,1,0,1.2191844661341442,0.2562876191970632,61.257915553883606,63.586527857006104,-262.77723693847656,0.3520497656148723,0.053564041407189816,3.120259421503442,795975
2658,448.86662715745683,141,1,0,0.15693053514948874,0.3974858462605108,84.4182467832633,83.09728597411028,-262.89432336252634,0.40490961726094393,0.05473356228982303,3.1394127886346044,796116
2659,596.2479285559847,120,1,0,1.3080260008422249,0.22586418694160165,83.70017015139261,81.81194144090017,-262.49257876078286,-0.4272865281129877,0.05531445760279894,2.8525143384933473,796236
2660,593.8505443745371,132,1,0,1.2036197895830454,0.25025014648885985,61.79167612393697,62.18481413523356,-262.6330961747603,-0.3626345057802444,0.053854923328441204,2.875884832757892,796368
2661,606.6948428302042,149,1,0,1.1148893544431546,0.3990986444197411,63.05306858344366,63.51165318329062,-262.6416228633599,-0.10190726911661609,0.05283127435101759,2.9652881878334405,796517
2662,591.2715139869078,122,1,0,0.5385221266789233,0.2682140118650941,76.18170563901057,76.2714581567733,-261.5878851218302,-0.1468654587925946,0.052659516909816226,2.9501056221664927,796639
2663,405.43115084663594,166,1,0,0.11835520700199231,0.259119376274683,81.24864278356713,78.38433016926409,-263.37223622885097,-0.4607544311557908,0.05121036962303052,2.844658452344228,796805
2664,593.3687174424532,117,1,0,1.0702759055061168,0.3037196091358697,70.59902758476062,67.94870069291856,-262.6801472199269,-0.18248966743803433,0.05021839149487324,2.9389599123571672,796922
2665,596.4967323398475,118,1,0,0.9650770030402696,0.1492727586443128,76.88992783174676,79.7713028293545,-262.4879019785736,-0.11761105988742941,0.049998801391003496,2.9607555906651384,797040
2666,596.2162558545211,123,1,0,1.2039268227555167,0.2542582721119418,91.97090062862489,89.51568022006896,-262.4810272464907,0.0531736532362496,0.04981399097336017,3.0176921336631466,797163
2667,597.857835046224,128,1,0,0.6987495452535981,0.269875531247931,70.26506741344929,71.62395099550486,-262.19206976890564,0.17106163047719747,0.04983214024105109,3.057067083194852,797291
2668,596.8235952912905,123,1,0,0.6975762084017643,0.2690040287993989,73.89106063532635,75.55304970004694,-262.1233339387227,0.3087843651088273,0.0506515769757391,3.103541581611323,797414
2669,399.5713466229921,137,1,0,0.2079772286922379,0.3804125689169008,76.3289941523197,77.08153597281797,-263.02862404036694,0.783363364636898,0.05230016013892898,3.2655848255992805,797551
2670,594.3429968094688,112,1,0,0.7460492891802846,0.24821562623270926,76.01892898763928,77.97958254814148,-263.3707903453282,0.3720470084143536,0.05453581858559379,3.1275921123368398,797663
2671,593.1886618070857,115,1,0,0.7915702233155308,0.2831767341997277,69.34169504746147,69.82241318744161,-262.36340000318444,-0.08769944971022399,0.054760159163371375,2.969795214611551,797778
2672,600.0241471342413,158,1,0,1.0061955676587395,0.39880906418848483,66.53415578528296,68.61543127253086,-262.2913508354863,0.008636493000048625,0.05468561509742013,3.0029479823535,797936
2673,597.9958734762938,118,1,0,1.2814565467750314,0.26901149721152934,75.73876127146058,74.28111907991313,-262.2983765682932,0.2296182990342505,0.055062372900419314,3.0790308633093106,798054
2674,594.1844814722227,119,1,0,1.2045308317520838,0.37695143869506914,81.80210224920963,80.80250699179513,-262.6787104245995,0.08125913046112582,0.055258996283807676,3.0280553713566114,798173
2675,-250.04738460287462,75,0,1,-0.05383627658244894,4.546623410678833,88.31365409851074,86.7790334701538,-261.9598596191406,-0.1904333936671416,0.05539062390724818,2.934166539510091,798248
2676,593.39359802474,136,1,0,0.6989522234792549,0.3186347039518325,76.17308246388154,77.63906666110543,-261.44726887871235,-0.09159882913124473,0.05475384112009231,2.968334462712793,798384
2677,611.6072456736539,156,1,0,0.9046976657261085,0.39395514508485047,68.96649004251529,67.82046990516858,-262.8621218754695,-0.15002854032298693,0.054533027208004244,2.9483819970717797,798540
2678,599.4951247660176,124,1,0,0.7571812826357831,0.39326067036866375,73.99752370772823,77.63957828860129,-262.5228590196179,-0.314349269704713,0.05373327310888037,2.892384196481397,798664
2679,381.31146605631443,125,1,0,0.07166761922949305,0.11210968146870424,79.97873159790039,80.34713328552246,-262.3194718017578,-0.29344632488489153,0.053086028307676315,2.9001368465423583,798789
2680,596.3162386679171,141,1,0,0.9166630757265106,0.3959896624458868,82.45582449351642,82.98870442437787,-263.3178239105441,-0.31308251143770016,0.051952813851072435,2.8941527393692774,798930
2681,596.0761248213439,122,1,0,0.8472105607488243,0.23162072133743128,63.0701419017354,64.41682669373809,-263.15568942711,-0.2934452367671689,0.050822882164941456,2.901404785328224,799052
2682,593.3519117435402,151,1,0,1.1427370957642728,0.38654114242623294,71.93064757214476,74.42301314398154,-262.6844795681783,-0.007192872365973643,0.050377663743022265,2.9975738493812005,799203
2683,576.7232744988786,120,1,0,0.4326487097776178,0.15971774644930786,88.27566412289937,86.9323518673579,-263.53968404134116,-0.46295671761035917,0.04984470667938391,2.8455739895502727,799323
2684,599.7420218245575,136,1,0,1.57050241972995,0.33940658947951996,77.60496886337505,76.78038983485278,-262.38033799564136,0.08907330731916077,0.048784244148170244,3.029333358301836,799459
2685,593.2865645547618,127,1,0,0.7279788536676925,0.364899337119261,55.67499288423794,55.021661247794086,-262.618535680095,0.04411079502833171,0.049396961956746935,3.014656524958573,799586
2686,595.1005492045069,134,1,0,1.0114975699249307,0.33497053318242226,78.43757152557373,78.69048089411721,-262.4304736692514,0.26154401100504754,0.04983274591391656,3.0871665975940763,799720
2687,597.0301480028528,120,1,0,0.9787037639525595,0.2079403055966152,77.19344511826833,78.78502082029978,-261.7767556508382,0.038567141319314636,0.05038922646393378,3.012883977095286,799840
2688,597.3145704355373,121,1,0,0.7869721912014341,0.24852110499847072,74.34926096072867,76.5324113309876,-261.81395803404246,0.21919000111828166,0.050644334898261,3.07345288844148,799961
2689,591.9800859922445,112,1,0,1.2525763551813265,0.3453538328912282,83.41888290643692,85.53323245900017,-262.80649975367953,-0.01077138785538929,0.05113045741537852,2.9963351041078568,800073
2690,594.8235478075253,125,1,0,1.013219735225725,0.2720636293033392,65.55320467376708,65.46103546142578,-262.6205869140625,-0.08420213541388512,0.05073272889852524,2.971711025238037,800198
2691,566.6864053969256,116,1,0,0.41244527281460375,0.3690620610965774,62.58922592524824,62.66764374437003,-262.41473204514074,0.4609460323599392,0.05141472899965171,3.1551248883378915,800314
2692,467.9573878578009,123,1,0,0.16602656085444506,0.22669471560347898,87.05160120832241,92.25082484299574,-262.6235547569709,-0.354339966505039,0.05178723632683599,2.8804615183574396,800437
2693,-311.5021846786334,71,0,1,-0.003923471034229631,5.5098223261185995,59.59625554420579,60.32365674032292,-262.4493292150363,-0.1385735108608931,0.05074862831495178,2.9534353202497456,800508
2694,594.0637987025776,120,1,0,0.9825743920641803,0.2247594256714878,60.04818393389384,62.29185630480448,-262.7314774831136,0.104484873265028,0.05077300875758131,3.035021122296651,800628
2695,596.2354560351537,124,1,0,0.600017340934644,0.26229677104691523,72.0510732435411,75.18665529835609,-262.7906907604587,0.09256150309116609,0.05122092080813262,3.031118837095076,800752
2696,592.8462862735713,126,1,0,0.9177130499460376,0.39248124365780945,77.83428112665813,79.26541951346019,-263.2436735365126,-0.11215115208474416,0.05103641316767723,2.9622666987161788,800878
2697,595.2267520154435,123,1,0,1.7181145027949387,0.3026206569761518,71.17531231360707,70.80228944328742,-263.2218532407187,-0.2902755526507773,0.050778476385081685,2.902697694980032,801001
2698,594.2096762985209,129,1,0,1.1569186483511589,0.28334660449074817,69.53934293939162,71.5832731631375,-262.989231198333,-0.12286798748397088,0.04987015910157862,2.9589977726455805,801130
2699,592.7144432970465,130,1,0,0.85490721748663,0.36469171341925277,78.44553194779616,80.39877711076002,-262.2269317626953,-0.2859976068139076,0.04926218207065876,2.904967087965745,801260
2700,597.256947632959,136,1,0,1.2936995880923743,0.20656510318190474,62.855776211794684,65.72085983612958,-263.3063274832333,-0.18329521815073402,0.048409070710048956,2.939391620018903,801396
2701,571.6457721651983,129,1,0,0.41725020270560387,0.09735941154285326,81.57218340940254,80.97940585409948,-262.8694850714632,0.07977368422718935,0.04862706103297167,3.02621418191481,801525
2702,580.6583334311318,156,1,0,0.47930954456615205,0.39665311160533046,90.00570052098006,90.46387561773642,-262.56524951641376,-0.14706246342318943,0.04815740639773699,2.951485901306837,801681
2703,595.848957862866,119,1,0,1.0752161365411803,0.19212707815792146,62.41762243799803,61.18452040888682,-263.1473733597443,-0.14644633474595406,0.04789526726142699,2.9517932919894947,801800
2704,589.9091803466002,139,1,0,0.9712444086301373,0.3888396609768012,62.319435160794704,61.393138295454946,-263.3452026586738,-0.06000678619142059,0.04730281416031954,2.980286805749797,801939
2705,605.1858169715362,163,1,0,0.8583942456892399,0.39390547788935076,80.47468092397678,82.02946741888128,-263.1770567162637,0.7177990849581233,0.04809516188374326,3.237070101170452,802102
2706,581.355298079259,178,1,0,1.1207300958781485,0.2640228716734967,68.19779341944148,68.01667177543212,-262.07967908194894,0.12885622855987441,0.05006408982313751,3.0430212891503667,802280
2707,600.2472656144164,148,1,0,1.2126513161725432,0.3989033576511819,68.95757787292068,69.08378436758711,-263.0318242665884,-0.2903636909668913,0.050186195310104535,2.903052027161057,802428
2708,594.3375610564519,123,1,0,1.6771284370073802,0.30986952943902674,72.83225651872837,73.24397241390818,-263.2138504400486,-0.20021590793399308,0.049277505284644724,2.9334896328003426,802551
2709,598.7468530736892,135,1,0,0.9563306807032965,0.3900188207801705,72.70377277091697,74.17449734299271,-263.35013156467016,-0.0756688863866859,0.04865341114777106,2.974894975732874,802686
2710,593.4196316472071,118,1,0,2.270376147645445,0.29281230064735797,58.82705025753732,59.09818516747426,-262.5557697102175,-0.34190510532234686,0.04830901277393608,2.8871497501761225,802804
2711,461.19257420146727,134,1,0,0.24075027603867005,0.1795240818291569,74.52118572548254,77.07651274951536,-261.7727408337949,-0.20935052066151774,0.04753788165859322,2.931243981888045,802938
2712,592.4554165153806,118,1,0,0.922391122726645,0.3240988704086862,70.31666794469801,72.49628593962072,-262.5579184839281,0.4553489793028872,0.047573542506512946,3.1496306880045744,803056
